ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	65	0.947203213629395	4.77786999832313	1e-10	9.873417721518986e-10	3.104596935376416e-10	264	tags=92%, list=3%, signal=90%	EEF1A1/RPL13A/RPL3/RPS3A/RPL4/RPL10/EEF1G/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35A/RPS26/RPS29/EEF1B2/FAU/EEF1D/RPL36A	cluster_5_vs_rest
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	88	0.8565396291087258	4.682328911379574	1e-10	9.873417721518986e-10	3.104596935376416e-10	297	tags=70%, list=4%, signal=68%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/HSP90AA1/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35A/HSPA1A/RPS26/RPS29/FAU/RAN/PARP1/XPO1/RPL36A/IPO5	cluster_5_vs_rest
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	68	0.9189619465014008	4.676593804761657	1e-10	9.873417721518986e-10	3.104596935376416e-10	264	tags=82%, list=3%, signal=80%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35A/RPS26/RPS29/FAU/RPL36A	cluster_5_vs_rest
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	75	0.888007041452885	4.627947490822715	1e-10	9.873417721518986e-10	3.104596935376416e-10	264	tags=80%, list=3%, signal=78%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/EIF4A1/RPL35A/EIF3L/RPS26/RPS29/EIF3E/EIF3A/FAU/RPL36A	cluster_5_vs_rest
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	78	0.868309631723577	4.554962128798158	1e-10	9.873417721518986e-10	3.104596935376416e-10	456	tags=79%, list=6%, signal=76%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35A/RPS26/RPS29/FAU/RPL36A/RPN2/SRP9/SRP14/SSR2/SSR1/DDOST	cluster_5_vs_rest
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	75	0.8651036542410466	4.508583940275923	1e-10	9.873417721518986e-10	3.104596935376416e-10	264	tags=75%, list=3%, signal=73%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35A/RPS26/RPS29/FAU/RPL36A	cluster_5_vs_rest
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	78	0.8545511808057266	4.482788309008391	1e-10	9.873417721518986e-10	3.104596935376416e-10	474	tags=77%, list=6%, signal=73%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35A/RPS26/RPS29/FAU/PPP2R1A/RPL36A/SMG1/PPP2CA/RBM8A	cluster_5_vs_rest
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	113	0.7866140537428343	4.480295317259279	1e-10	9.873417721518986e-10	3.104596935376416e-10	264	tags=50%, list=3%, signal=49%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/NCL/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35A/RPS26/RPS29/FAU/RPL36A	cluster_5_vs_rest
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	103	0.7834851321863879	4.396443310836457	1e-10	9.873417721518986e-10	3.104596935376416e-10	264	tags=54%, list=3%, signal=53%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35A/RPS26/RPS29/FAU/RPL36A	cluster_5_vs_rest
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	138	0.7297526403844142	4.275508743630331	1e-10	9.873417721518986e-10	3.104596935376416e-10	1446	tags=75%, list=19%, signal=62%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/UBC/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPS9/RPL24/RPS25/RPL14/RPL27/RHOA/RPL34/RPL22/RPS13/UBA52/RPL35A/RPS26/RPS29/RAC1/FAU/CDC42/RPL36A/CAP1/DAG1/PRKCA/MYO9B/PSMD2/RBM8A/PFN2/PSMB4/ABL1/CLASP1/GSPT1/PRKACB/EVL/ETF1/SRGAP2/PSMD4/PSMD1/PSMF1/PSMC5/PSMA6/PSMB1/PSMD8/PSME1/PSMC3/NELL2/PSMB7/PSME3/PSMC1/ELOB/PSMB2/RPL36AL/PSMA1/SOS1/ZSWIM8/PSMB5/NCBP2/PSMA4/PSMA2/PSMD13/PSMB3/EIF4A3/ABL2/PSMC2/USP33	cluster_5_vs_rest
