ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	14	0.8967418253614756	3.098769885170818	1e-10	1.0572703754242774e-8	4.8151960998059385e-9	176	tags=86%, list=8%, signal=79%	COL1A1/COL1A2/COL4A1/HSPG2/COL4A2/TTR/THBS1/COL5A1/LAMC1/COL5A2/COL2A1/COL11A1	cluster_9_vs_rest
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	71	0.5580248856335159	3.0211587155072968	1e-10	1.0572703754242774e-8	4.8151960998059385e-9	410	tags=55%, list=19%, signal=46%	COL1A1/IGF2/COL1A2/CALM1/COL4A1/COL6A1/COL6A3/COL4A2/THBS1/RAC1/PDGFRA/COL5A1/LAMC1/COL5A2/PTPN11/PTBP1/CYFIP2/ERBIN/PPP2CA/EGFR/COL2A1/ATP6V0A1/COL11A1/PPP2CB/PRKCB/EPS15/MEF2C/FGF1/WASF3/DNM1/DLG4/ITPR1/TIAM1/CRK/PTK2B/CAV1/MYC/DUSP3/MYCN	cluster_9_vs_rest
REACTOME_VESICLE_MEDIATED_TRANSPORT	REACTOME_VESICLE_MEDIATED_TRANSPORT	105	0.47985932291497224	2.914746040502792	1e-10	1.0572703754242774e-8	4.8151960998059385e-9	454	tags=50%, list=21%, signal=42%	COL1A1/COL1A2/HBA2/HBB/HBA1/CALM1/MYH9/YWHAE/COL4A1/COL4A2/YWHAG/RAC1/DCTN1/ARF3/KIF5A/DYNLL2/SURF4/GRK2/RAB5B/IGF2R/KLC1/VAMP2/RAB6A/MAP1LC3B/MYO5A/YWHAH/EGFR/ANK3/KIF3C/SEC24C/ITSN1/MADD/EPS15/TUBB4A/GABARAPL2/KIF3B/SYT1/NAPA/RAB6B/GRIA1/NSF/DNM1/SNX5/RAB21/VAMP3/RAB5A/MYO6/DNAJC6/WASL/CHMP2A/SCOC/ARRB1/SAR1B	cluster_9_vs_rest
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	REACTOME_CELLULAR_RESPONSES_TO_STIMULI	105	0.42957436425427276	2.6093067645442183	1.2117712039246733e-10	1.0572703754242774e-8	4.8151960998059385e-9	624	tags=53%, list=28%, signal=40%	HBA2/HBB/HBA1/YWHAE/P4HB/HSPA1A/HSPA1B/SKP1/COX4I1/DCTN1/HMGA1/DNAJB1/DYNLL2/H1-2/PRDX6/GCN1/TERF2IP/XBP1/CDK4/CXCL8/NUP98/KLHDC3/CREB3L2/TUBB4A/H2BC21/COX6C/MEF2C/NUP210/NUP205/MED1/H2AC6/NUP188/HIGD1A/COX5B/LMNB1/NUP62/GSK3A/H3C2/MAPK10/H2BC12/CAMK2G/H2BC5/H4C15/NUP155/CAMK2A/BAG1/HSPA12A/USP46/ANAPC1/RPS27L/H3C15/LIMD1/CAMK2B/MAPK9/ATP6V1H/CRTC1	cluster_9_vs_rest
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS	15	0.8384246301320538	2.9393155567568505	3.019526455487231e-10	1.7563578882750727e-8	7.999096399624068e-9	138	tags=80%, list=6%, signal=75%	COL1A1/COL1A2/COL4A1/COL6A1/COL6A3/HSPG2/COL4A2/COL5A1/LAMC1/COL5A2/ACAN/COL2A1	cluster_9_vs_rest
REACTOME_INNATE_IMMUNE_SYSTEM	REACTOME_INNATE_IMMUNE_SYSTEM	95	0.4445840518799092	2.5794210989034787	2.9583533183896567e-10	1.7563578882750727e-8	7.999096399624068e-9	489	tags=58%, list=22%, signal=47%	HBB/CALM1/MYH9/HSPA1A/PRKDC/TTR/HSPA1B/LYZ/SKP1/RAC1/PTPN11/CYFIP2/SURF4/RAB5B/IGF2R/PRDX6/RAB6A/PPP2CA/MYO5A/IMPDH2/SNAP25/ATP6V0A1/METTL7A/RAF1/SIRPA/PPP2CB/DNAJC5/BCL2L1/MEF2C/CPNE1/CHGA/WASF3/DNM1/PPP3R1/SYNGR1/FBXW11/CYLD/ITPR1/PPP3CA/CRK/ADGRE5/FABP5/WIPF2/PPP3CB/MAPK10/DUSP3/DEFA1B/WASL/KCNAB2/GOLGA7/CASP2/TOLLIP/MAP3K1/PAK1/ALAD	cluster_9_vs_rest
REACTOME_HEMOSTASIS	REACTOME_HEMOSTASIS	98	0.44350267981616476	2.5926994821862475	3.7002289398044505e-10	1.8448284285596473e-8	8.402023607676271e-9	445	tags=42%, list=20%, signal=35%	COL1A1/IGF2/COL1A2/GNAS/TMSB4X/HBB/FLNA/CALM1/PRKAR1A/THBS1/RAC1/PTPN11/KIF5A/KLC1/PPP2CA/KDM1A/GNAQ/RAF1/PPP2R5C/SIRPA/HBG2/PPP2CB/MFN2/ITPK1/KIF3C/ITGA5/PRKCB/TUBB4A/KIF3B/CD99L2/DGKZ/ITGA4/ITPR1/CRK/CAV1/RAB5A/VTI1B/H3C2/ATP2B2/ARRB1/MYB	cluster_9_vs_rest
REACTOME_SIGNALING_BY_PDGF	REACTOME_SIGNALING_BY_PDGF	16	0.8120449795362082	2.96628022616707	2.7990458139913734e-9	1.2210837363537365e-7	5.5612620777986495e-8	138	tags=62%, list=6%, signal=59%	COL4A1/COL6A1/COL6A3/COL4A2/THBS1/PDGFRA/COL5A1/COL5A2/PTPN11/COL2A1	cluster_9_vs_rest
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	52	0.5309142745079993	2.7312211100832453	5.5635623938004464e-9	1.9416832754363558e-7	8.843136015409131e-8	211	tags=40%, list=10%, signal=37%	COL1A1/COL1A2/COL4A1/P4HB/COL6A1/COL6A3/HSPG2/COL4A2/TTR/THBS1/COL5A1/LAMC1/COL5A2/ACAN/PXDN/COL2A1/COL12A1/LTBP4/NID1/COL11A1/ITGA5	cluster_9_vs_rest
REACTOME_MEMBRANE_TRAFFICKING	REACTOME_MEMBRANE_TRAFFICKING	98	0.42104104479232535	2.461389634138645	5.162181236142904e-9	1.9416832754363558e-7	8.843136015409131e-8	454	tags=47%, list=21%, signal=39%	CALM1/MYH9/YWHAE/YWHAG/RAC1/DCTN1/ARF3/KIF5A/DYNLL2/SURF4/GRK2/RAB5B/IGF2R/KLC1/VAMP2/RAB6A/MAP1LC3B/MYO5A/YWHAH/EGFR/ANK3/KIF3C/SEC24C/ITSN1/MADD/EPS15/TUBB4A/GABARAPL2/KIF3B/SYT1/NAPA/RAB6B/GRIA1/NSF/DNM1/SNX5/RAB21/VAMP3/RAB5A/MYO6/DNAJC6/WASL/CHMP2A/SCOC/ARRB1/SAR1B	cluster_9_vs_rest
