ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	73	0.9610661102174617	5.341880185798818	1e-10	1.785416666666667e-9	6.074561403508772e-10	344	tags=96%, list=4%, signal=93%	EEF1A1/EEF2/RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/EEF1B2/RPS21/FAU/RPL36A	cluster_4_vs_rest
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	75	0.9440448108463276	5.2768792602788785	1e-10	1.785416666666667e-9	6.074561403508772e-10	344	tags=91%, list=4%, signal=88%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/RPS21/FAU/ATF4/RPL36A	cluster_4_vs_rest
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	87	0.9143469614133773	5.176098330248287	1e-10	1.785416666666667e-9	6.074561403508772e-10	345	tags=84%, list=4%, signal=81%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/EIF4A2/RPL35/RPL35A/RPS28/RPL38/EIF3L/RPS26/RPS29/EIF3E/EIF4G1/RPS21/FAU/EIF5/RPL36A/EIF3H	cluster_4_vs_rest
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	81	0.9178189446993188	5.158095570690593	1e-10	1.785416666666667e-9	6.074561403508772e-10	411	tags=86%, list=5%, signal=83%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/RPS21/FAU/SEC61A1/RPL36A/SRP9/SRP14	cluster_4_vs_rest
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	84	0.9104907562301755	5.152686818604048	1e-10	1.785416666666667e-9	6.074561403508772e-10	344	tags=82%, list=4%, signal=80%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/EIF4G1/RPS21/FAU/PPP2R1A/RPL36A	cluster_4_vs_rest
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	81	0.9151976428214136	5.143363988079498	1e-10	1.785416666666667e-9	6.074561403508772e-10	344	tags=83%, list=4%, signal=80%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/RPS21/FAU/RPL36A	cluster_4_vs_rest
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	106	0.8668520453696362	5.120119168292651	1e-10	1.785416666666667e-9	6.074561403508772e-10	410	tags=71%, list=5%, signal=68%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/HSP90AA1/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/CLTC/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/KPNB1/RPS21/FAU/POLR2A/RAN/XPO1/RPL36A/RANBP2/TPR	cluster_4_vs_rest
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	121	0.8227656697151148	4.967240239278964	1e-10	1.785416666666667e-9	6.074561403508772e-10	270	tags=55%, list=3%, signal=54%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/NCL/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/RPS21/FAU	cluster_4_vs_rest
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	113	0.8287738237309242	4.943690520564885	1e-10	1.785416666666667e-9	6.074561403508772e-10	344	tags=60%, list=4%, signal=59%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/RPS21/FAU/ATF4/RPL36A	cluster_4_vs_rest
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	116	0.8180751997727407	4.868161059154714	1e-10	1.785416666666667e-9	6.074561403508772e-10	270	tags=59%, list=3%, signal=58%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/UBC/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/UBB/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/RPL38/RPS26/RPS29/EIF4G1/RPS21/FAU	cluster_4_vs_rest
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	144	0.763224700216844	4.607448963724822	1e-10	1.785416666666667e-9	6.074561403508772e-10	780	tags=59%, list=9%, signal=55%	RPL13A/RPL3/RPS3A/RPL4/RPL10/RPS4X/RPS6/RPS11/RPS18/RPL7A/RPL15/RPL7/RPS3/RPS8/RPL6/RPSA/RPL19/RPS24/RPL37A/RPS23/RPL9/RPS27/RPL5/RPL23A/RPL21/RPL27A/RPL32/RPS20/RPL41/RPL37/RPS14/RPL26/RPL17/RPS27A/RPS12/RPL30/RPS7/UBC/RPS17/RPL29/RPL11/RPS10/RPL39/RPL23/RPS15A/RPL10A/RPL31/RPL12/UBB/RPL18/RPS9/RPS5/RPL24/RPS25/RPL14/RPL27/RPL34/RPL22/RPS13/UBA52/RPL35/RPL35A/RPS28/PFN1/RPL38/RPS26/RPS29/EIF4G1/RPS21/RAC1/FAU/CDC42/RPL36A/ENAH/DAG1/MYO9B/CLASP2/CASC3/PFN2/PSMB4/ABL1/ROBO1/CLASP1/GPC1/PRKACB	cluster_4_vs_rest
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	41	0.8878686797369232	4.327065794162336	1e-10	1.785416666666667e-9	6.074561403508772e-10	886	tags=93%, list=10%, signal=84%	RPS3A/RPS4X/RPS6/RPS11/RPS18/RPS3/RPS8/RPSA/RPS24/RPS23/RPS27/RPS20/RPS14/RPS27A/RPS12/RPS7/RPS17/RPS10/RPS15A/RPS9/RPS5/RPS25/RPS13/EIF4A2/RPS28/EIF3L/RPS26/RPS29/EIF3E/EIF4G1/RPS21/FAU/EIF3H/EIF3B/EIF3I/EIF3M/EIF3K/EIF1AX	cluster_4_vs_rest
