ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	19	0.7324722587142518	3.4037089803272274	8.97657678106611e-10	1.391369401065247e-7	8.409635089630356e-8	175	tags=74%, list=9%, signal=67%	FN1/COL1A1/COL1A2/COL3A1/TTR/THBS1/COL5A1/LAMB1/LAMB2/ACTN1/COL2A1/LAMA5/SDC2/TGFB1	cluster_10_vs_rest
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	14	0.8228726924857338	3.2996937472672934	4.1850345264958955e-9	3.243401758034319e-7	1.9603582782007089e-7	175	tags=79%, list=9%, signal=72%	RPLP0/RPS7/RPL39/RPL31/RPL18/RPS5/POM121/NUP98/POM121C/NUP153/TGFB1	cluster_10_vs_rest
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS	20	0.6654408735133158	3.0585881946942264	1.5496489832705106e-8	8.006519746897638e-7	4.839254719686858e-7	138	tags=65%, list=7%, signal=61%	FN1/COL1A1/COL1A2/COL3A1/COL6A3/DCN/COL5A1/LAMB1/LAMB2/LUM/COL2A1/SERPINE1/LAMA5	cluster_10_vs_rest
REACTOME_SIGNALING_BY_MET	REACTOME_SIGNALING_BY_MET	15	0.7472486606838177	3.144566101893558	3.221092206084423e-8	9.98538583886171e-7	6.035309607189762e-7	138	tags=60%, list=7%, signal=56%	FN1/COL1A1/COL1A2/COL3A1/COL5A1/LAMB1/LAMB2/COL2A1/LAMA5	cluster_10_vs_rest
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	12	0.819014500938019	3.0585576095144553	2.80834390098247e-8	9.98538583886171e-7	6.035309607189762e-7	138	tags=75%, list=7%, signal=70%	FN1/COL1A1/COL1A2/COL3A1/COL5A1/LAMB1/LAMB2/COL2A1/LAMA5	cluster_10_vs_rest
REACTOME_MET_PROMOTES_CELL_MOTILITY	REACTOME_MET_PROMOTES_CELL_MOTILITY	13	0.7977117385615362	3.1293258164514985	4.9170086964004376e-8	1.270227246570113e-6	7.677434631221737e-7	138	tags=69%, list=7%, signal=65%	FN1/COL1A1/COL1A2/COL3A1/COL5A1/LAMB1/LAMB2/COL2A1/LAMA5	cluster_10_vs_rest
REACTOME_METABOLISM_OF_RNA	REACTOME_METABOLISM_OF_RNA	34	0.493856394835627	2.91340869697178	1.1090070949504922e-7	2.4556585673903757e-6	1.4842350594074257e-6	176	tags=41%, list=9%, signal=38%	RPLP0/RPS7/RPL39/RPL31/RPL18/RPS5/ZFP36/SRSF5/POM121/NUP98/POM121C/NUP153/POLDIP3/ELAVL1	cluster_10_vs_rest
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	28	0.5317530548263013	2.8740441442072253	1.459086234930157e-7	2.8269795801771792e-6	1.7086667751155788e-6	175	tags=50%, list=9%, signal=46%	FN1/IGF2/FLNA/TLN1/TIMP3/ACTN4/THBS1/CALU/ACTN1/SELENOP/VCL/SERPINE1/CD109/TGFB1	cluster_10_vs_rest
REACTOME_SYNDECAN_INTERACTIONS	REACTOME_SYNDECAN_INTERACTIONS	12	0.7801532052470483	2.9134325701957624	2.7394438316735364e-7	4.717931043437757e-6	2.85158480723912e-6	175	tags=75%, list=9%, signal=68%	FN1/COL1A1/COL1A2/COL3A1/THBS1/COL5A1/ACTN1/SDC2/TGFB1	cluster_10_vs_rest
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	16	0.6787061994609165	3.0124970551920214	3.98772191127574e-7	6.180968962477397e-6	3.735865790563588e-6	612	tags=100%, list=33%, signal=68%	SRSF5/POM121/NUP98/POM121C/NUP153/POLDIP3/ELAVL1/CHTOP/SNRPA/FIP1L1/POLR2L/SNRNP27/POLR2F/DHX16/THOC1/CPSF4	cluster_10_vs_rest
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	80	-0.5582300546095698	-1.8259987064724763	5.576878850575294e-7	7.858329289447006e-6	4.749686293791399e-6	596	tags=68%, list=32%, signal=48%	TAC1/LPAR3/OPRD1/CHRM4/OPRM1/CRH/CCR7/HTR1A/WNT16/PDYN/CCL19/ADM2/CALCB/HCAR1/FZD9/PNOC/HRH3/S1PR5/PRLHR/PROKR2/GPR143/DRD1/CRHBP/NMU/NPFFR1/CCR2/PTGIR/OPRK1/HTR7/OXER1/HTR1D/GNRH1/NPY2R/ADRA2B/CCKAR/HTR5A/GHRL/CCL22/GRP/GPBAR1/GRPR/BRS3/TAS1R3/EDN2/GNG13/GLP2R/MCHR2/XCR1/NPBWR1/CCL7/AVPR2/FFAR3/SCT/IAPP	cluster_10_vs_rest
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	28	0.5000677058676811	2.702789666578636	8.483656561669861e-7	1.0958056392156904e-5	6.623205561303665e-6	123	tags=43%, list=7%, signal=41%	FN1/COL1A1/COL1A2/COL3A1/COL6A3/THBS1/COL5A1/COL18A1/FBN1/LUM/COL2A1/CD47	cluster_10_vs_rest
