ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	20	0.9403849331547783	4.473859622746308	1e-10	5.414285714285715e-9	3.5639097744360906e-9	85	tags=95%, list=2%, signal=94%	EEF2/RPLP0/RPS3A/EEF1G/RPS11/RPL7A/RPS3/RPS23/RPL5/RPL23A/RPS10/RPS15A/RPL10A/RPS5/RPL27/RPS15/RPS13/RPS26/RPS29	cluster_3_vs_rest
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	21	0.8596255078029994	4.352588908918774	1e-10	5.414285714285715e-9	3.5639097744360906e-9	85	tags=81%, list=2%, signal=80%	RPLP0/RPS3A/RPS11/RPL7A/RPS3/RPS23/RPL5/RPL23A/RPS10/RPS15A/RPL10A/RPS5/RPL27/RPS15/RPS13/RPS26/RPS29	cluster_3_vs_rest
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	24	0.7934754832897138	4.237737316435828	1e-10	5.414285714285715e-9	3.5639097744360906e-9	267	tags=79%, list=5%, signal=75%	RPLP0/RPS3A/RPS11/RPL7A/RPS3/RPS23/RPL5/RPL23A/RPS10/RPS15A/RPL10A/RPS5/RPL27/RPS15/RPS13/RPS26/RPS29/RPN2/SSR2	cluster_3_vs_rest
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	23	0.7818503349828839	4.20394248205953	1e-10	5.414285714285715e-9	3.5639097744360906e-9	85	tags=74%, list=2%, signal=73%	RPLP0/RPS3A/RPS11/RPL7A/RPS3/RPS23/RPL5/RPL23A/RPS10/RPS15A/RPL10A/RPS5/RPL27/RPS15/RPS13/RPS26/RPS29	cluster_3_vs_rest
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	18	0.8904726096878783	4.16459695119602	1e-10	5.414285714285715e-9	3.5639097744360906e-9	465	tags=94%, list=9%, signal=86%	RPS3A/RPS11/RPS3/RPS23/RPS10/RPS15A/RPS5/RPS15/RPS13/EIF4A1/RPS26/RPS29/EIF4G1/EIF3D/EIF3I/EIF3M/EIF3K	cluster_3_vs_rest
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	133	-0.6428426059134154	-2.0249670241821986	1e-10	5.414285714285715e-9	3.5639097744360906e-9	1682	tags=88%, list=32%, signal=61%	GPER1/VIP/CXCL2/ADORA2A/ADRA2A/PTGFR/DRD2/GPR132/ADRB2/NPY1R/ADRA1A/CCK/CXCL9/NPW/LPAR3/GPR68/OPRM1/TBXA2R/WNT11/ADRB1/VIPR1/ADRA2C/HTR1A/WNT16/PDYN/LTB4R2/CXCL6/ADM2/TAS2R4/SAA1/PROK2/CXCL3/HRH3/PRLHR/FFAR1/CRHR1/AGTR1/PTGDR/UTS2/NTSR1/WNT6/GPR143/DRD1/ADRA1D/GPR39/NPB/PTH2R/UTS2R/CCR10/NPFFR1/WNT3A/OPRK1/TAS2R20/CXCR5/OXER1/HTR1D/TAS2R30/ACKR2/DRD4/GNRH1/KISS1/ADRA2B/CXCR3/WNT10A/HTR1F/TAS2R31/CASR/TAS2R19/UCN/TAS2R5/TAS2R3/PTGER1/GRPR/CCL17/TAS1R3/CORT/EDN2/HTR4/TAS2R13/GHRHR/GRM6/HTR1B/KISS1R/GLP2R/ACKR4/RRH/TAS2R46/NPBWR1/TAS2R50/INSL3/DRD5/IHH/TAS2R43/OXT/RXFP3/PYY/TAS2R10/P2RY4/GALR2/SCT/HCRT/GNRH2/NMUR2/GNRHR/NPY4R/TRHR/MLNR/GALR3/DRD3/QRFP/PPY/TAS2R9/TAS2R60/RXFP4/TAS2R8/TAS2R7/TAS2R41	cluster_3_vs_rest
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	91	-0.6455301991462996	-1.9896439712045861	1e-10	5.414285714285715e-9	3.5639097744360906e-9	1682	tags=90%, list=32%, signal=62%	GPER1/CXCL2/ADORA2A/ADRA2A/PTGFR/DRD2/GPR132/ADRB2/NPY1R/ADRA1A/CCK/CXCL9/NPW/LPAR3/GPR68/OPRM1/TBXA2R/ADRB1/ADRA2C/HTR1A/PDYN/LTB4R2/CXCL6/SAA1/PROK2/CXCL3/HRH3/PRLHR/FFAR1/AGTR1/PTGDR/UTS2/NTSR1/GPR143/DRD1/ADRA1D/GPR39/NPB/UTS2R/CCR10/NPFFR1/OPRK1/CXCR5/OXER1/HTR1D/ACKR2/DRD4/GNRH1/KISS1/ADRA2B/CXCR3/HTR1F/PTGER1/GRPR/CCL17/CORT/EDN2/HTR4/HTR1B/KISS1R/ACKR4/RRH/NPBWR1/INSL3/DRD5/OXT/RXFP3/PYY/P2RY4/GALR2/HCRT/GNRH2/NMUR2/GNRHR/NPY4R/TRHR/MLNR/GALR3/DRD3/QRFP/PPY/RXFP4	cluster_3_vs_rest
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	23	0.6279297940350489	3.3763248780249255	9.87671647021866e-9	4.67909442776609e-7	3.079976057160293e-7	1104	tags=87%, list=21%, signal=69%	UBB/NCOR2/USP9X/NCOR1/JUNB/SKI/SERPINE1/SMAD2/SP1/TGFBR2/CBL/PPM1A/TGFB1/TRIM33/SMAD3/MTMR4/FURIN/NEDD8/SKIL/ARHGEF18	cluster_3_vs_rest
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	83	-0.6045638516443056	-1.8538313877903136	1.4148215282963682e-8	5.95797065804804e-7	3.921785990716249e-7	1437	tags=65%, list=27%, signal=48%	CXCL9/NPW/LPAR3/OPRM1/ADRA2C/PDYN/CXCL6/TAS2R4/SAA1/CXCL3/NPB/CCR10/OPRK1/TAS2R20/CXCR5/OXER1/HTR1D/TAS2R30/DRD4/ADRA2B/CXCR3/HTR1F/TAS2R31/CASR/TAS2R19/TAS2R5/TAS2R3/TAS1R3/CORT/TAS2R13/GRM6/HTR1B/RRH/TAS2R46/NPBWR1/TAS2R50/TAS2R43/RXFP3/PYY/TAS2R10/P2RY4/GALR2/NMUR2/NPY4R/GALR3/DRD3/PPY/TAS2R9/TAS2R60/RXFP4/TAS2R8/TAS2R7/TAS2R41/RGSL1	cluster_3_vs_rest
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	51	-0.6568702509149429	-1.9440769417720465	8.966156319412943e-8	3.3981732450575052e-6	2.2368200502114398e-6	1506	tags=86%, list=29%, signal=62%	NPY1R/CCK/CXCL9/NPW/OPRM1/PDYN/CXCL6/SAA1/PROK2/CXCL3/PRLHR/AGTR1/UTS2/NTSR1/NPB/UTS2R/CCR10/NPFFR1/OPRK1/CXCR5/ACKR2/KISS1/CXCR3/GRPR/CCL17/CORT/EDN2/KISS1R/ACKR4/NPBWR1/INSL3/OXT/RXFP3/PYY/GALR2/HCRT/NMUR2/NPY4R/TRHR/MLNR/GALR3/QRFP/PPY/RXFP4	cluster_3_vs_rest
REACTOME_RHOC_GTPASE_CYCLE	REACTOME_RHOC_GTPASE_CYCLE	23	0.5802567132145398	3.119990793680787	1.2916690305582614e-7	4.450386932559828e-6	2.9294311984909853e-6	1610	tags=91%, list=31%, signal=64%	ARHGDIA/ARHGEF12/IQGAP1/ARHGAP35/AKAP13/CAVIN1/ARHGAP5/MYO9B/ERBIN/JUP/FMNL3/ARHGEF17/ROCK2/DLC1/ARHGEF1/SLK/ARHGAP32/ARHGEF10/ARHGAP26/RACGAP1/ARHGEF10L	cluster_3_vs_rest
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	20	-0.8011294597221139	-2.148251197650397	1.5560697153382039e-7	4.91458685094316e-6	3.234987039782056e-6	902	tags=95%, list=17%, signal=79%	TAS2R20/TAS2R30/TAS2R31/CASR/TAS2R19/TAS2R5/TAS2R3/TAS1R3/TAS2R13/GRM6/TAS2R46/TAS2R50/TAS2R43/TAS2R10/TAS2R9/TAS2R60/TAS2R8/TAS2R7/TAS2R41	cluster_3_vs_rest
