ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	comparison
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	103	0.6362213228468308	3.9880734211407374	1e-10	5e-9	1.7894736842105266e-9	571	tags=55%, list=14%, signal=49%	FN1/VIM/COL1A1/COL1A2/LRP1/COL3A1/FLNA/VCAN/TNC/ITGB1/COL4A1/TPM4/CD44/COL6A3/COL4A2/COL6A2/JUN/THBS1/NOTCH2/DCN/COL5A1/LAMC1/LGALS1/COPA/COL5A2/CCN2/MMP14/CALU/TGFBI/POSTN/SERPINH1/SPOCK1/THY1/MCM7/FBN1/TAGLN/IGFBP2/ELN/IGFBP4/COL12A1/GPC1/TPM1/SERPINE1/FBLN1/APLP1/VEGFA/PMP22/PLOD1/COL11A1/CCN1/CDH11/CXCL8/QSOX1/ACTA2/ITGA5/TNFAIP3/PDGFRB	cluster_10_vs_rest
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	76	0.4878078683021135	2.7852997724283255	2.430999454663878e-10	6.077498636659694e-9	2.175104775225575e-9	1671	tags=82%, list=40%, signal=50%	LDHB/COX4I1/SLC25A6/GLUD1/UQCRB/CYB5R3/ATP5F1E/COX7C/ATP1B1/NDUFA4/ATP5MG/CYCS/UQCRC2/ATP5PB/ATP5PO/MDH1/COX6B1/COX6C/HADHB/COX7A2/ATP6V1E1/ATP5PD/ATP5MF/VDAC3/NDUFA5/COX7A2L/NDUFB8/COX7B/UQCRFS1/OAT/ATP5PF/ALDH6A1/UQCRQ/NDUFC2/NDUFA1/MGST3/NDUFV2/ISCU/NDUFB5/PDK4/POR/ACADM/NDUFS3/UQCR10/SDHD/NDUFB2/ATP6V1D/SLC25A4/ACAA2/RHOT1/ATP5ME/ACAT1/IDH3A/ISCA1/PMPCA/ACAA1/DECR1/ETFB/ATP5MC1/SUCLA2/NDUFA3/TCIRG1	cluster_10_vs_rest
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	62	0.4966564004567734	2.72640269890143	1.2519509360708446e-8	2.0865848934514077e-7	7.467777513405038e-8	501	tags=40%, list=12%, signal=36%	ACTB/ACTG1/MYH9/VCAN/ITGB1/PFN1/ACTN4/FSCN1/PKD1/TGFBI/ZYX/ACTN1/ITGB4/THY1/FBN1/YWHAH/EGFR/FLNC/VCL/MPZL1/SHC1/CD99/MMP9/ITGA3/CDH11	cluster_10_vs_rest
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	38	0.5686291331741836	2.7556757769882854	1.2284661269623507e-7	1.2013578110885882e-6	4.2995963765275797e-07	1049	tags=68%, list=25%, signal=52%	RPLP0/YWHAE/NAP1L1/EIF4A1/ODC1/EIF3D/IARS1/SMARCC1/MCM7/TARDBP/KPNA2/DDX21/EIF1AX/CDK4/MCM4/VDAC3/HSPE1/CAD/MCM2/RRM1/MCM5/SRM/MYC/TYMS/PSMC6/MCM6	cluster_10_vs_rest
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	56	0.49082247422286246	2.586040303984604	1.4416293733063058e-7	1.2013578110885882e-6	4.2995963765275797e-07	878	tags=52%, list=21%, signal=41%	COL1A1/COL1A2/COL3A1/IGFBP5/ANXA2/ZMIZ1/ATP2B4/NOTCH2/LAMC1/COL5A2/ADD3/IGF1R/SERPINE1/PMP22/COL11A1/CCN1/SRI/RUNX1/PDGFRB/DDAH1/SCAF8/MTA1/CDK13/CITED2/SMAD3/ABCC1/CAV1/RXRA/ERBB2	cluster_10_vs_rest
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	78	0.43009807148779167	2.474227636156171	1.1536755293599929e-7	1.2013578110885882e-6	4.2995963765275797e-07	555	tags=33%, list=13%, signal=29%	FLNA/MYH9/YWHAE/MARCKS/SEPTIN9/ACTN4/NOTCH2/TRIO/ARHGDIA/FLNB/FSCN1/APC/AKAP13/TOP2A/DYNLL2/MYO9B/SMC1A/PALLD/CENPF/VCL/ARHGEF2/NIN/CTTN/SMC4/KIF3C/ALMS1	cluster_10_vs_rest
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	27	0.6297119934426484	2.7959163702315037	2.551406804257566e-7	1.822433431612547e-6	6.522393334192275e-7	949	tags=70%, list=23%, signal=55%	SCD/ZMIZ1/XRCC5/CDK6/CCND1/SLC38A2/ACTN1/VAPA/SELENOP/ELOVL5/ACSL3/LMAN1/GNAI3/B4GALT1/KRT8/ARID5B/SLC26A2/CAMKK2/IDI1	cluster_10_vs_rest
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	69	0.43457746484374826	2.4346168410298628	4.785514142287852e-7	2.9909463389299073e-6	1.0704439528801775e-6	888	tags=46%, list=21%, signal=37%	MYH9/ANXA2/IDS/JUN/DCN/COL5A1/CCN2/DTNA/TGFBI/MIF/CAVIN1/KIF5A/ALDOC/PPP1R15A/PNRC1/FOSL2/PFKL/EGFR/GPC1/SERPINE1/VEGFA/CCN1/TNFAIP3/PFKP/CITED2/CHST3/CP/PLIN2/GAA/CAV1/HK2/KLF7	cluster_10_vs_rest
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	68	0.4310654188623043	2.405871373493004	6.052735503800814e-7	3.3626308354448964e-6	1.2034678779487e-6	1397	tags=65%, list=34%, signal=44%	IGFBP5/SCD/PRDX1/SERPINH1/PPP1R15A/ADD3/TFRC/PFKL/SLC7A5/ELOVL5/XBP1/ACSL3/SERP1/TXNRD1/BCAT1/MCM4/PPA1/ADIPOR2/EDEM1/SHMT2/NUP205/CTSC/RDH11/HSPE1/CACYBP/MCM2/HK2/DDX39A/LGMN/CYB5B/IDI1/UFM1/MTHFD2/PSMC6/SC5D/LDLR/SQLE/RRM2/QDPR/ATP6V1D/SLC1A5/SLC6A6/GSR/COPS5	cluster_10_vs_rest
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	18	0.7098411102425976	2.774485743109674	1.0013745023662118e-6	5.006872511831059e-6	1.7919333200237477e-6	899	tags=83%, list=22%, signal=66%	NCOR2/THBS1/RAB31/APC/JUNB/PPP1R15A/SKI/SERPINE1/ID3/TGFB1/ENG/KLF10/SMAD3/FURIN/LTBP2	cluster_10_vs_rest
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	43	0.5143749703957678	2.5515576114491227	1.391738967642583e-6	6.326086216557196e-6	2.2640729617152076e-6	1381	tags=74%, list=33%, signal=50%	PEA15/CD44/JUN/CCND1/DCN/CREBBP/HSPB1/DNAJA1/HMGB2/TOP2A/LMNA/IGF2R/SOD1/FEZ1/DAP/PDGFRB/PPP3R1/CAV1/IFNGR1/ERBB2/CDC25B/CASP2/SC5D/KRT18/PAK1/F2R/BCL2L2/TGFB2/HMOX1/GSR/RARA/WEE1	cluster_10_vs_rest
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	43	0.4891275828536685	2.4263179175295613	7.413134077642249e-6	3.088805865684271e-5	1.1054673624554232e-5	936	tags=58%, list=23%, signal=46%	FN1/LRP1/CALM1/PFN1/CTSD/COL4A2/CALM3/MMP14/CSRP1/C1R/SCG3/SERPINE1/KIF2A/MT3/PPP2CB/TNFAIP3/GMFB/GNAI3/CTSC/GNB4/CP/SH2B3/LGMN/EHD1/DOCK10	cluster_10_vs_rest
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	11	0.7535857188292432	2.456647292284207	1.3889400037700074e-5	5.3420769375769515e-5	1.9119012197643833e-5	545	tags=73%, list=13%, signal=63%	COL3A1/VCAN/COL5A2/FGFR1/POSTN/VEGFA/JAG1/TNFRSF21	cluster_10_vs_rest
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	66	0.3867562211196312	2.1507700543871877	1.9334587454280104e-5	6.905209805100037e-5	2.4713382460358033e-5	328	tags=27%, list=8%, signal=26%	COL1A1/COL3A1/MYH9/SCD/EIF4A2/ITGB1/COL6A3/COL4A2/COL6A2/PLXNB2/AEBP1/PRNP/DTNA/ABLIM1/NOTCH1/AGRN/ITGB4/TAGLN	cluster_10_vs_rest
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	54	0.4207029223232273	2.2136404302067114	2.584097987853132e-5	8.61365995951044e-5	3.082783564456368e-5	1339	tags=65%, list=32%, signal=45%	COL4A1/RTN3/YWHAG/CAVIN1/SOD1/PFKL/GHITM/ABCA1/ATP5PO/RNF11/REEP5/ALDH2/ESYT1/CMPK1/ADIPOR2/NDUFA5/RREB1/PLIN2/ENPP2/COX7B/IFNGR1/UQCRQ/PPM1B/CCNG2/MGST3/POR/SCARB1/ACADM/PIM3/NDUFS3/ADCY6/UQCR10/QDPR/SLC1A5/ACAA2	cluster_10_vs_rest
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	65	0.3695933391074233	2.0467049655231255	9.486585704797441e-5	2.9645580327492004e-4	1.0609997169839246e-4	773	tags=38%, list=19%, signal=32%	VCAN/STMN1/CD44/DCN/COL5A1/TGFBI/MIF/AGRN/PYGB/SOD1/EGFR/GPC1/VEGFA/KIF2A/PLOD1/MDH1/PPP2CB/QSOX1/PFKP/CHPF/ALDH7A1/ALDH9A1/CITED2/B4GALT1/GFPT1	cluster_10_vs_rest
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	63	0.36422487642691603	2.0145925756042695	1.9178498287270593e-4	5.640734790373704e-4	2.0187892933969047e-4	750	tags=41%, list=18%, signal=34%	TNC/MARCKS/CD44/JUN/CCND1/PHLDA1/JUNB/FOSB/PPP1R15A/PNRC1/FOSL2/ABCA1/SERPINE1/NFAT5/VEGFA/CCN1/SNN/JAG1/TNFAIP3/B4GALT5/KDM6B/LITAF/KLF2/KLF10/SMAD3/B4GALT1	cluster_10_vs_rest
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	38	0.44918672670422205	2.1768370804601607	2.1152535476518807e-4	5.875704299033002e-4	2.102883643864443e-4	1137	tags=58%, list=27%, signal=42%	EIF4A2/EIF4A1/PDIA6/SEC31A/IARS1/HYOU1/SLC7A5/VEGFA/SHC1/XBP1/SERP1/SRPRA/EDEM1/TSPYL2/ATF6/ALDH18A1/MTHFD2/H2AX/EIF2AK3/GOSR2/SPCS1/ARFGAP1	cluster_10_vs_rest
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	24	0.5290446269872255	2.2615822420932457	2.676028346559635e-4	7.042179859367461e-4	2.520359107563092e-4	1118	tags=67%, list=27%, signal=49%	SEC31A/IGF2R/SOD1/EGFR/ABCA1/COPB1/LMAN1/RAB2A/CTSC/VAMP3/RAB5A/STX12/STX7/SCAMP1/GOSR2/KRT18	cluster_10_vs_rest
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	69	0.34881726855281747	1.9541657475637113	3.084712634559531e-4	7.711781586398828e-4	2.760006041448002e-4	972	tags=43%, list=23%, signal=34%	CD44/NCOR2/FASN/CCND1/FLNB/MED13L/RAB31/ABLIM1/CELSR2/ADD3/IGF1R/IGFBP4/SLC7A5/ELOVL5/AFF1/XBP1/NAV2/ITPK1/OLFM1/MYOF/KLF10/INPP5F/B4GALT1/SYNGR1/KRT8/PRSS23/SLC26A2/KDM4B/SVIL/MYC	cluster_10_vs_rest
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	44	0.3992465968728343	1.9862712351353284	5.149094565435463e-4	0.001225974896532253	4.38769962969438e-4	1279	tags=64%, list=31%, signal=45%	HSP90AA1/GLUL/SERINC1/FASN/LGALS1/ODC1/MIF/PRDX6/YWHAH/ELOVL5/PTPRG/TP53INP2/MDH1/HSD17B4/HADHB/ADIPOR2/ALDH9A1/RDH11/GABARAPL1/ALDH1A1/IDI1/MAOA/ALAD/ACADM/RAP1GDS1/ADSL/SDHD/CA2	cluster_10_vs_rest
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	19	0.5545029803516983	2.1903073276869427	7.706944210721093e-4	0.0017515782297093394	6.268806295801848e-4	810	tags=53%, list=19%, signal=43%	MBP/PRDX1/PRNP/JUNB/PRDX6/SOD1/TXNRD1/PFKP/PDLIM1/ABCC1	cluster_10_vs_rest
HALLMARK_COAGULATION	HALLMARK_COAGULATION	36	0.42683157668178995	2.0337129024158416	8.239716127868468e-4	0.0017912426364931453	6.410763120080731e-4	477	tags=36%, list=11%, signal=32%	FN1/LRP1/A2M/THBS1/RAC1/WDR1/MMP14/CSRP1/C1R/FBN1/TF/SERPINE1/MMP9	cluster_10_vs_rest
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	11	0.6509031822376115	2.12190796644533	0.0011129564405271308	0.0023186592510981894	8.298359424982995e-4	732	tags=73%, list=18%, signal=60%	MYH9/CDK6/RTN1/THY1/NRP2/VEGFA/TLE3/PTCH1	cluster_10_vs_rest
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	54	0.3520711642163052	1.852516162985851	0.0012196108694037464	0.0024392217388074927	8.729846223100502e-4	997	tags=48%, list=24%, signal=37%	AHNAK/PLEC/HUWE1/COL6A1/CD44/PRNP/PHLDA1/ODC1/IGF2R/IGF1R/APLP1/XBP1/AHR/TNFRSF21/CKAP4/NCS1/PTCH1/FURIN/GABARAPL1/PLIN2/IFNGR1/HK2/MYO1C/RABGAP1L/MYC/CDC42SE2	cluster_10_vs_rest
